#crosssection1 uncertainty1 Q21 XXXX1 x1 z1 pt1 crosssection2 uncertainty2 Q22 XXXX2 x2 z2 pt2 crosssection3 uncertainty3 Q23 XXXX3 x3 z3 pt3  
-999.000000 -999.000000 -999.000000 185.944012 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 217.439644 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 203.853744 -999.000000 -999.000000 -999.000000 
-999.000000 -999.000000 -999.000000 181.700775 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 211.930239 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 196.377142 -999.000000 -999.000000 -999.000000 
-999.000000 -999.000000 -999.000000 176.344253 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 221.129266 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 206.496049 -999.000000 -999.000000 -999.000000 
-999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 
-999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 241.356024 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 186.716030 -999.000000 -999.000000 -999.000000 
-999.000000 -999.000000 -999.000000 167.027754 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 183.513896 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 186.652372 -999.000000 -999.000000 -999.000000 
-999.000000 -999.000000 -999.000000 214.455752 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 218.783777 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 216.302134 -999.000000 -999.000000 -999.000000 
-999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 
-999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 
-999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 
-999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 
-999.000000 -999.000000 -999.000000 209.700745 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 234.565667 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 219.089656 -999.000000 -999.000000 -999.000000 
-999.000000 -999.000000 -999.000000 181.343711 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 223.647568 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 211.198400 -999.000000 -999.000000 -999.000000 
-999.000000 -999.000000 -999.000000 242.014213 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 225.536391 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 211.332919 -999.000000 -999.000000 -999.000000 
-999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 246.545785 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 220.554082 -999.000000 -999.000000 -999.000000 
-999.000000 -999.000000 -999.000000 210.458920 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 196.542531 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 185.288944 -999.000000 -999.000000 -999.000000 
-999.000000 -999.000000 -999.000000 177.493459 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 209.102228 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 203.047369 -999.000000 -999.000000 -999.000000 
-999.000000 -999.000000 -999.000000 191.168476 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 219.380072 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 199.828505 -999.000000 -999.000000 -999.000000 
-999.000000 -999.000000 -999.000000 259.910284 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 233.065792 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 215.376107 -999.000000 -999.000000 -999.000000 
-999.000000 -999.000000 -999.000000 139.810407 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 185.016353 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 182.040182 -999.000000 -999.000000 -999.000000 
-999.000000 -999.000000 -999.000000 174.654649 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 220.856135 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 191.739291 -999.000000 -999.000000 -999.000000 
-999.000000 -999.000000 -999.000000 183.717628 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 213.937590 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 199.088166 -999.000000 -999.000000 -999.000000 
-999.000000 -999.000000 -999.000000 193.562492 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 221.196910 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 207.088906 -999.000000 -999.000000 -999.000000 
-999.000000 -999.000000 -999.000000 166.672683 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 181.626307 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 203.234135 -999.000000 -999.000000 -999.000000 
-999.000000 -999.000000 -999.000000 185.944012 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 217.439644 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 203.853744 -999.000000 -999.000000 -999.000000 
-999.000000 -999.000000 -999.000000 181.700775 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 211.930239 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 196.377142 -999.000000 -999.000000 -999.000000 
-999.000000 -999.000000 -999.000000 176.344253 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 221.129266 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 206.496049 -999.000000 -999.000000 -999.000000 
-999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 
-999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 241.356024 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 186.716030 -999.000000 -999.000000 -999.000000 
-999.000000 -999.000000 -999.000000 167.027754 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 183.513896 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 186.652372 -999.000000 -999.000000 -999.000000 
-999.000000 -999.000000 -999.000000 214.455752 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 218.783777 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 216.302134 -999.000000 -999.000000 -999.000000 
-999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 
-999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 
-999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 
-999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 
-999.000000 -999.000000 -999.000000 209.700745 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 234.565667 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 219.089656 -999.000000 -999.000000 -999.000000 
-999.000000 -999.000000 -999.000000 181.343711 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 223.647568 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 211.198400 -999.000000 -999.000000 -999.000000 
-999.000000 -999.000000 -999.000000 242.014213 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 225.536391 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 211.332919 -999.000000 -999.000000 -999.000000 
-999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 246.545785 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 220.554082 -999.000000 -999.000000 -999.000000 
-999.000000 -999.000000 -999.000000 210.458920 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 196.542531 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 185.288944 -999.000000 -999.000000 -999.000000 
-999.000000 -999.000000 -999.000000 177.493459 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 209.102228 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 203.047369 -999.000000 -999.000000 -999.000000 
-999.000000 -999.000000 -999.000000 191.168476 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 219.380072 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 199.828505 -999.000000 -999.000000 -999.000000 
-999.000000 -999.000000 -999.000000 259.910284 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 233.065792 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 215.376107 -999.000000 -999.000000 -999.000000 
-999.000000 -999.000000 -999.000000 139.810407 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 185.016353 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 182.040182 -999.000000 -999.000000 -999.000000 
-999.000000 -999.000000 -999.000000 174.654649 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 220.856135 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 191.739291 -999.000000 -999.000000 -999.000000 
-999.000000 -999.000000 -999.000000 183.717628 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 213.937590 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 199.088166 -999.000000 -999.000000 -999.000000 
-999.000000 -999.000000 -999.000000 193.562492 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 221.196910 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 207.088906 -999.000000 -999.000000 -999.000000 
-999.000000 -999.000000 -999.000000 166.672683 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 181.626307 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 203.234135 -999.000000 -999.000000 -999.000000 
-999.000000 -999.000000 -999.000000 185.944012 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 217.439644 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 203.853744 -999.000000 -999.000000 -999.000000 
-999.000000 -999.000000 -999.000000 181.700775 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 211.930239 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 196.377142 -999.000000 -999.000000 -999.000000 
-999.000000 -999.000000 -999.000000 176.344253 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 221.129266 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 206.496049 -999.000000 -999.000000 -999.000000 
-999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 
-999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 241.356024 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 186.716030 -999.000000 -999.000000 -999.000000 
-999.000000 -999.000000 -999.000000 167.027754 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 183.513896 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 186.652372 -999.000000 -999.000000 -999.000000 
-999.000000 -999.000000 -999.000000 214.455752 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 218.783777 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 216.302134 -999.000000 -999.000000 -999.000000 
-999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 
-999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 
-999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 
-999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 
620.797736 121.748453 124.013630 209.700745 0.007966 0.014917 0.028194 405.906212 98.446717 117.416894 234.565667 0.008286 0.006465 0.036079 811.812424 139.224682 116.433654 219.089656 0.007950 0.001052 0.034032 
1313.225981 102.234504 123.862634 181.343711 0.007746 0.017063 0.121868 2777.671923 148.685369 121.972597 223.647568 0.008215 0.008181 0.137787 4926.587164 198.016257 120.280589 211.198400 0.008081 0.000871 0.134762 
143.261016 23.876836 129.896598 242.014213 0.008042 0.021477 0.253082 2542.883035 100.594898 122.378281 225.536391 0.008110 0.012373 0.323669 4301.809955 130.839349 121.199618 211.332919 0.008059 0.001245 0.322678 
-999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 71.289410 4.931192 120.999164 246.545785 0.007886 0.016473 0.707026 147.013090 7.081371 123.213654 220.554082 0.008155 0.002804 0.723222 
310.398868 86.089157 120.006898 210.458920 0.007596 0.040309 0.033711 -999.000000 -999.000000 -999.000000 196.542531 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 185.288944 -999.000000 -999.000000 -999.000000 
1265.472309 100.358482 123.521187 177.493459 0.007952 0.035919 0.125264 119.384180 30.824863 108.138743 209.102228 0.008835 0.032823 0.164900 -999.000000 -999.000000 -999.000000 203.047369 -999.000000 -999.000000 -999.000000 
744.161389 54.418470 127.152711 191.168476 0.007926 0.037488 0.314225 533.249338 46.065727 118.818938 219.380072 0.008329 0.033631 0.355625 -999.000000 -999.000000 -999.000000 199.828505 -999.000000 -999.000000 -999.000000 
4.093172 1.181597 124.660845 259.910284 0.007652 0.040970 0.550680 69.242824 4.859894 122.760939 233.065792 0.007990 0.035843 0.862266 -999.000000 -999.000000 -999.000000 215.376107 -999.000000 -999.000000 -999.000000 
-999.000000 -999.000000 -999.000000 139.810407 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 185.016353 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 182.040182 -999.000000 -999.000000 -999.000000 
401.926740 39.993205 122.539868 174.654649 0.008224 0.070034 0.130707 -999.000000 -999.000000 -999.000000 220.856135 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 191.739291 -999.000000 -999.000000 -999.000000 
421.824103 28.970998 122.627236 183.717628 0.007879 0.072038 0.322439 111.425235 14.889823 111.266492 213.937590 0.009008 0.066619 0.347236 -999.000000 -999.000000 -999.000000 199.088166 -999.000000 -999.000000 -999.000000 
20.124762 1.852634 123.470657 193.562492 0.007929 0.076370 0.696077 26.946715 2.143766 122.608140 221.196910 0.008306 0.068813 1.067961 -999.000000 -999.000000 -999.000000 207.088906 -999.000000 -999.000000 -999.000000 
-999.000000 -999.000000 -999.000000 166.672683 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 181.626307 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 203.234135 -999.000000 -999.000000 -999.000000 
36.478499 4.918760 122.254653 185.944012 0.008043 0.163027 0.139646 -999.000000 -999.000000 -999.000000 217.439644 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 203.853744 -999.000000 -999.000000 -999.000000 
72.625376 4.907568 120.015241 181.700775 0.008070 0.175574 0.348819 -999.000000 -999.000000 -999.000000 211.930239 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 196.377142 -999.000000 -999.000000 -999.000000 
7.532573 0.462722 122.119988 176.344253 0.007901 0.195188 0.926735 2.416108 0.262064 115.961500 221.129266 0.008564 0.159365 1.680951 -999.000000 -999.000000 -999.000000 206.496049 -999.000000 -999.000000 -999.000000 
-999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 
-999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 241.356024 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 186.716030 -999.000000 -999.000000 -999.000000 
-999.000000 -999.000000 -999.000000 167.027754 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 183.513896 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 186.652372 -999.000000 -999.000000 -999.000000 
0.575602 0.110775 119.067075 214.455752 0.007844 0.512245 1.413722 -999.000000 -999.000000 -999.000000 218.783777 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 216.302134 -999.000000 -999.000000 -999.000000 
-999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 
-999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 
-999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 
-999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 
241.657435 42.719403 239.887439 209.700745 0.015266 0.015773 0.033832 800.490254 77.750487 172.585033 234.565667 0.019112 0.012869 0.032811 1925.707687 120.592493 167.280193 219.089656 0.019614 0.002354 0.032716 
435.486836 33.109451 207.538943 181.343711 0.015806 0.016652 0.125089 3292.582555 91.040116 176.828760 223.647568 0.018394 0.011943 0.133695 7252.240321 135.114064 167.203184 211.198400 0.019450 0.001764 0.133437 
94.397436 10.900077 232.273859 242.014213 0.018459 0.020816 0.263867 2476.988711 55.835638 187.249381 225.536391 0.018247 0.014253 0.317457 6270.506990 88.838414 169.708263 211.332919 0.019491 0.002619 0.327208 
-999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 55.343868 2.443491 213.129500 246.545785 0.017570 0.017448 0.680553 227.848439 4.957915 170.253537 220.554082 0.019527 0.005475 0.723040 
120.828718 30.207179 216.390023 210.458920 0.014693 0.037911 0.034367 407.796922 55.494132 149.580676 196.542531 0.020440 0.036291 0.034359 -999.000000 -999.000000 -999.000000 185.288944 -999.000000 -999.000000 -999.000000 
415.348717 32.334854 201.348554 177.493459 0.015142 0.035265 0.134203 1225.908031 55.551195 152.621573 209.102228 0.020550 0.035346 0.136399 -999.000000 -999.000000 -999.000000 203.047369 -999.000000 -999.000000 -999.000000 
381.365640 21.908884 198.256078 191.168476 0.016690 0.037075 0.316381 1243.528885 39.561924 161.934303 219.380072 0.019946 0.036039 0.340250 -999.000000 -999.000000 -999.000000 199.828505 -999.000000 -999.000000 -999.000000 
3.236484 0.590898 228.206345 259.910284 0.017652 0.042879 0.615159 95.476263 3.209399 179.953586 233.065792 0.018827 0.036704 0.794953 12.190755 1.146810 138.419434 215.376107 0.024567 0.033794 1.225915 
-999.000000 -999.000000 -999.000000 139.810407 -999.000000 -999.000000 -999.000000 143.484102 23.276195 156.495981 185.016353 0.020298 0.070143 0.033741 -999.000000 -999.000000 -999.000000 182.040182 -999.000000 -999.000000 -999.000000 
143.484102 13.438517 209.118301 174.654649 0.014666 0.070663 0.132641 378.848375 21.836457 155.214546 220.856135 0.021219 0.069292 0.137978 -999.000000 -999.000000 -999.000000 191.739291 -999.000000 -999.000000 -999.000000 
190.682820 10.954442 207.700339 183.717628 0.015917 0.071433 0.345457 524.849742 18.174060 155.150944 213.937590 0.020611 0.071128 0.337755 -999.000000 -999.000000 -999.000000 199.088166 -999.000000 -999.000000 -999.000000 
9.385802 0.711536 192.407497 193.562492 0.017198 0.074572 0.702881 50.812791 1.655570 170.112196 221.196910 0.019386 0.071972 0.975064 1.726125 0.305139 131.909026 207.088906 0.025633 0.063636 1.723124 
-999.000000 -999.000000 -999.000000 166.672683 -999.000000 -999.000000 -999.000000 7.551795 2.180015 165.592155 181.626307 0.024011 0.136205 0.029776 -999.000000 -999.000000 -999.000000 203.234135 -999.000000 -999.000000 -999.000000 
14.054729 1.717058 204.031730 185.944012 0.014277 0.185698 0.135842 48.037806 3.174428 154.826182 217.439644 0.021567 0.170545 0.133666 -999.000000 -999.000000 -999.000000 203.853744 -999.000000 -999.000000 -999.000000 
25.697080 1.641726 223.246203 181.700775 0.015588 0.171577 0.349603 78.349872 2.866672 152.834859 211.930239 0.021375 0.171880 0.348128 -999.000000 -999.000000 -999.000000 196.377142 -999.000000 -999.000000 -999.000000 
3.677005 0.181816 200.465096 176.344253 0.016007 0.185787 0.990034 10.851210 0.312338 160.131755 221.129266 0.020487 0.190305 1.090009 0.098893 0.029817 115.187993 206.496049 0.027087 0.130525 2.524227 
-999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 
-999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 241.356024 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 186.716030 -999.000000 -999.000000 -999.000000 
-999.000000 -999.000000 -999.000000 167.027754 -999.000000 -999.000000 -999.000000 3.461239 0.521801 140.834581 183.513896 0.021806 0.492921 0.361145 -999.000000 -999.000000 -999.000000 186.652372 -999.000000 -999.000000 -999.000000 
0.222508 0.038734 226.356829 214.455752 0.015107 0.530335 1.224618 0.856320 0.075986 147.064389 218.783777 0.020867 0.504912 1.340080 -999.000000 -999.000000 -999.000000 216.302134 -999.000000 -999.000000 -999.000000 
-999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 
-999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 
-999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 
-999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 
-999.000000 -999.000000 -999.000000 209.700745 -999.000000 -999.000000 -999.000000 183.851637 20.951839 331.603054 234.565667 0.048934 0.014718 0.034966 697.203612 40.800755 258.316839 219.089656 0.057018 0.005438 0.034358 
10.346629 2.869639 562.313139 181.343711 0.038812 0.015948 0.140549 487.883349 19.705423 360.142630 223.647568 0.049085 0.014846 0.132703 2690.919419 46.278376 227.576785 211.198400 0.058451 0.004735 0.131493 
7.560998 1.734612 492.896356 242.014213 0.043460 0.020000 0.298948 277.767192 10.513643 402.148981 225.536391 0.050637 0.016211 0.322956 2199.056597 29.582234 229.031463 211.332919 0.058185 0.005911 0.324051 
-999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 5.696331 0.440795 485.652556 246.545785 0.047251 0.018527 0.687940 73.404216 1.582340 250.677272 220.554082 0.057213 0.008206 0.710376 
-999.000000 -999.000000 -999.000000 210.458920 -999.000000 -999.000000 -999.000000 107.445762 16.017069 243.148738 196.542531 0.049481 0.036768 0.028169 33.427570 8.933894 136.918079 185.288944 0.078565 0.034659 0.037374 
-999.000000 -999.000000 -999.000000 177.493459 -999.000000 -999.000000 -999.000000 375.662220 17.291255 251.079581 209.102228 0.050416 0.035386 0.133873 159.974801 11.283752 146.720405 203.047369 0.075610 0.034599 0.139348 
13.928154 2.354288 471.837176 191.168476 0.042139 0.033484 0.359927 364.917644 12.050642 270.845177 219.380072 0.052250 0.036796 0.326560 216.881260 9.290172 153.161154 199.828505 0.068785 0.035266 0.344838 
0.375207 0.113129 445.243484 259.910284 0.046280 0.037932 0.577360 14.462541 0.702363 371.533079 233.065792 0.051387 0.038022 0.812712 20.568189 0.837601 185.916578 215.376107 0.063784 0.035866 0.894479 
